sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,gallery,gift_message_available,has_options,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,no_sale_com,no_sale_prod,onix_annoucement_date,onix_availabilitycode,onix_browse_inside,onix_category,onix_contributors_key,onix_contributors_list,onix_contributor_author,onix_contributor_editor,onix_contributor_forwardby,onix_contributor_inhouseeditor,onix_contributor_translator,onix_ean13,onix_ebook_amazon,onix_ebook_apple,onix_ebook_google,onix_ebook_kobo,onix_ebook_nook,onix_format,onix_format_description,onix_height,onix_illustrations,onix_imprint,onix_news_reviews,onix_numberofpages,onix_onsaledate,onix_oos_message,onix_packquantity,onix_product_family,onix_publicationdate,onix_raw_availabilitycode,onix_sortdate,onix_sorttitle,onix_subtitle,onix_suppliername,onix_width,options_container,package_id,page_layout,price,required_options,roost_free_projects,shambhala_extras,shambhala_product_message,sham_topic,shipping_qty,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,subtitle,sub_title,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,volume_weight,weight,zen_about_artist,zen_artist_firstname,zen_artist_lastname,zen_artist_life,zen_dimensions,zen_display_description,zen_forsale,zen_purchase_ref,zen_scroll_notes,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
9781611801958,,Default,downloadable,Books,Shambhala Catalog,base,,,,2013-11-09 00:15:51,,,,,"<p>There have been many fad diets over the years, but few have put us in touch with the real root of our cravings. There&rsquo;s nothing bad about being hungry. We all need to eat. But often, through the many distractions of life, we develop unconscious habits that alienate us from the basic enjoyment of food&mdash;and leave us feeling empty, no matter how much we eat. Dr. Jan Bays here presents a new approach to food that puts us back in touch with our bodies and minds, liberating us from the things that falsely promise us fulfillment and re-teaching us the inherent joy of eating. Whether you are overweight, suffer from an eating disorder, or are just looking for a healthier way of life, <i>Mindful Eating</i> offers simple and remarkably effective tools that can make a real difference.  </p><p>With numerous exercises and guided meditations, Bays demonstrates the essential benefits of mindfulness practice and teaches you to:  <ul>   <li>Tune in to your body&rsquo;s natural wisdom about what, when, and how much to eat </li>   <li>Become attentive to the tastes, smells, thoughts, and feelings that arise during a meal</li>   <li>Identify your habits and patterns with food</li>   <li>Develop a more compassionate attitude toward your struggles with eating</li>   <li>And discover what you&rsquo;re really hungry for </li> </ul> </p><p>6 discs. 6 &frac14; hours.</p>",,,0,/9/7/9781611801958.png,,,,,,,,,Use config,Use config,Mindful Eating,,,,No,09/17/2013,Available,,SELF-HELP / Eating Disorders & Body Image,Bays|,"<dt>By</dt><dd>Jan Chozen Bays</dd>
",<li>Jan Chozen Bays</li>,,,,,9781611801958,,,,,,MP3,,,,Shambhala Audio,"<p>&quot;If you give yourself over wholeheartedly to the practices described here, you will be thanking yourself and Dr. Bays for recovering your life and for enjoying the blessings of food in ways that feel liberated and delightful. &quot;&mdash;Jon Kabat-Zinn</p>",,11/25/2013,OUT OF STOCK: Available for back-order.,,2526,09/17/2013,20,20130917,Mindful Eating,A Guide to Rediscovering a Healthy and Joyful Relationship with Food,,,Block after Info Column,,,24.95,0,,,"<p><span style=""text-decoration: underline;""><span style=""font-size: small;""><a href=""http://www.shambhala.com/media/wysiwyg/audio_samples/Mindful%20Eating_Sample.mp3"" target=""_blank""><img src=""http://www.shambhala.com/media/wysiwyg/audioicon.gif"" alt="""" /> Listen to an audio sample.</a></span></span></p>",,,,no_selection,,,,,1,,,5,/9/7/9781611801958-2.png,,2016-11-24 16:30:04,mindful-eating,mindful-eating-3228.html,4,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,82,/9/7/9781611801958.png,,1,0
,,,,Authors/A-F/Jan Chozen Bays,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,/9/7/9781611801958-2.png,,2,0
,,,,Formats/Audiobooks/MP3s,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9781611802078,,Default,downloadable,Formats/Audiobooks,Shambhala Catalog,base,,,,2013-12-19 00:17:37,,,,,"<p>What do passion and desire have to do with spirituality? Conventional wisdom cautions that they are pitfalls on the path, imprisoning us in the worldly illusions of the ego. And for most people, that is exactly what happens. But just the opposite may be possible. By becoming open to the energy, aliveness, spontaneity, and zest of erotic love, we can liberate ourselves from self-centeredness and embrace the fullness of our humanity. This audio edition of the revolutionary book by A. H. Almaas and Karen Johnson, read by the authors, shows you how. Through numerous exercises, meditations, instructive dialogues with students, and much more, you will discover how the erotic and the holy can become truly inseparable, and how you yourself may practice this extraordinary path to wholeness.  </p><p>8&frac34; hours. Unabridged.</p>",,,1,/9/7/9781611801903_1.png,,,,,,,,,Use config,Use config,The Power of Divine Eros,,,,No,,Available,,PSYCHOLOGY / Personality,Almaas|Johnson|,"<dt>By</dt><dd>A. H. Almaas</dd>
<dt>By</dt><dd>Karen Johnson</dd>
",<li>A. H. Almaas</li><li>Karen Johnson</li>,,,,,9781611802078,,,,,,MP3,,,,Shambhala Audio,"<p>&quot;A truly in-depth exploration of an embodied spirituality. We find out how Eros is an energy of love and creativity in all of us&mdash;and how we can release it. We come to see how our feelings, without exception, are useful for our personal and collective evolution. I felt continually held by the authors&rsquo; compassionate and wise presences. &quot;&mdash;David Richo, author of <i>How to Be an Adult in Relationships</i></p>",,12/19/2013,OUT OF STOCK: Available for back-order.,,3032,,20,20131219,Power of Divine Eros,The Illuminating Force of Love in Everyday Life,,,Block after Info Column,,,39.95,0,,,"<p><span style=""text-decoration: underline;""><span style=""font-size: small;""><a href=""http://www.shambhala.com/media/wysiwyg/audio_samples/Power%20of%20Divine%20Eros_Sample_Shambhala%20Audio.mp3"" target=""_blank""><img src=""http://www.shambhala.com/media/wysiwyg/audioicon.gif"" alt="""" /> Listen to an audio sample.</a></span></span></p>",,,,no_selection,,,,,1,,,5,/9/7/9781611801903-2_1.png,,2016-09-02 16:30:14,the-power-of-divine-eros,the-power-of-divine-eros-3272.html,4,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,82,/9/7/9781611801903_1.png,,1,0
,,,,Formats/Audiobooks/MP3s,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,/9/7/9781611801903-2_1.png,,2,0
9781611801569,,Default,downloadable,Books/Buddhism/Chogyam Trungpa ,Shambhala Catalog,base,,,,2014-01-10 00:18:38,,,,,"<p>Learn the essential principles and practices of Tibetan Buddhism. </p><p>The hinayana path is the foundation of the Buddhist teachings&#8212;to enter the path of Buddhist practice, one must start here. Based on training in mindfulness and awareness and in cultivating a deeper understanding of one&#8217;s own mind, the hinayana is what allows us to take delight in our everyday life just as it is. Through study and practice of these teachings, we develop the discipline to live with greater clarity and compassion. </p><p>Join Judy Lief, Buddhist teacher and editor of <i>The Profound Treasury of the Ocean of Dharma</i>, for an online course that explores the first volume of this monumental work: <i>The Path of Individual Liberation</i>. Through video recorded during a nine-day retreat she led on the subject, Lief will guide us through the traditional hinayana teachings as taught by Ch&#1736289;m Trungpa, the Tibetan Buddhist master who was largely responsible for making these teachings accessible and relevant for a Western audience. </p><p>Topics covered in detail in this online course include the four noble truths; the four foundations of mindfulness; <i>shamatha</i> (peaceful abiding) and <i>vipashyana</i> (insight) meditation techniques; the three jewels of the Buddha, the Dharma, and the sangha; and more. </p><p>This eight-week online course includes the following: <ul> <li>Nineteen 30-minute video talks by Judy Lief, including Q&amp;A, plus two archival video talks by Ch&#1736289;m Trungpa</li> <li>Three hour-long live conference calls with Judy Lief on March 17, April 7, and April 21 at 8 p.m. Eastern Time</li> <li>The opportunity to participate in discussion forums with Judy Lief and a global community of fellow learners</li> <li>Basic meditation instruction in both mindfulness and awareness practices</li> <li>Contemplations to help you integrate the material into your daily practice</li> <li>The eBook edition of <i>The Profound Treasury of the Ocean of Dharma, Volume One: The Path of Individual Liberation </i>by Ch&#1736289;m Trungpa</li> <li>Guided readings of the book</li> <li>Self-assessment quizzes at the end of each lesson to test your own understanding of the material</li> <li>Unlimited access to the course for six months</li> </ul>This course will begin on March 4, 2015.</p>",,,1,/9/7/9781611801569.png,,,,,,,,,Use config,Use config,Entering the Path,,,"<p><span style=""font-size: small;"">This course has already begun, and enrollment is now closed. Sign up for our newsletter <strong><span style=""text-decoration: underline;""><a href=""http://www.shambhala.com/email-signup"" target=""_blank"">here</a></span></strong> for information on when this course will be offered again in the future.&nbsp;</span></p>",No,,Available,,RELIGION / Buddhism / Tibetan,Lief|,"<dt>By</dt><dd>Judith L. Lief</dd>
",<li>Judith L. Lief</li>,,,,,9781611801569,,,,,,Online Course,,,,Shambhala Publications,,,03/04/2015,OUT OF STOCK: Available for back-order.,,,,20,20150304,Entering the Path,An Online Course on the Hinayana Teachings of Chogyam Trungpa,,,Block after Info Column,,,99,0,,,"<p><iframe src=""//player.vimeo.com/video/117674776"" width=""500"" height=""281"" frameborder=""0"" webkitallowfullscreen mozallowfullscreen allowfullscreen></iframe> </p>
<p><strong>Note: </strong>The interactive portion of this course is now over, but you can still sign up to access the course materials (video talks, readings, etc.). Additional discounts do not apply. This course is hosted by Instructure.com's Canvas, an online educational system. Once you purchase the course here on our site, you will receive an e-mail from Instructure.com with a link to log in to the course. If you already have an account with Canvas, log in at <strong><a href=""https://shambhala.instructure.com/login"" target=""_blank"">shambhala.instructure.com</a></strong> to access the course after purchasing your registration here.</p>",,,,no_selection,,,,,1,,,2,/9/7/9781611801569-2.png,,2015-12-15 15:48:07,the-profound-treasury-of-the-ocean-of-dharma-volume-one,the-profound-treasury-of-the-ocean-of-dharma-volume-one.html,1,,,,,,,,,,,,100,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,82,/9/7/9781611801569.png,,1,0
,,,,Authors/G-N/Judith L. Lief,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,/9/7/9781611801569-2.png,,2,0
,,,,Authors/O-T/Chogyam Trungpa,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Courses,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9781611802337,,Default,downloadable,Authors/A-F/Bo Forbes,Shambhala Catalog,base,,,,2014-03-12 00:16:23,,,,,"<p>You have the capacity to live in emotional balance. Bo Forbes, a longtime clinical psychologist, yoga therapist, yoga teacher, and author, shows you how in this innovative online course. </p><p>Anxiety, depression, and chronic stress aren&#8217;t just biochemical imbalances or genetic legacies; they&#8217;re mind-body patterns. Once wired in place, these patterns make you miserable and short-circuit your potential. Luckily, your body has its own bio-available technology for transformation&#8212;and this course will help you access and use this technology with intelligence. </p><p>Join Bo, a leading innovator in the field of mind-body medicine and author of <i>Yoga for Emotional Balance</i>, as she presents an integrative approach to healing anxiety, depression, and chronic stress through powerful, easy-to-use tools from yoga, mindfulness, and psychology.  She&#8217;ll show you how to connect with the wisdom of your body and cultivate lasting, positive change in your emotional patterns. </p><p>You&#8217;ll learn:<br><ul><li>Cutting-edge information from emerging research in neuroscience that tells us the most effective methods for mindfulness and yoga practice</li><li>Essential therapeutic tools for creating change in your mind-body network, which includes the nervous system, enteric nervous system (or &#8220;belly brain&#8221;), immune system, mental body, emotional regions of the brain, and more</li><li>The &#8220;3 T&#8217;s&#8221; of Emergency Yoga: Tiny, Two-Minute Tools that bolster your stress resilience and help you stay balanced in the midst of challenging emotional situations</li><li>Longer practices to rewire your patterns, including breathing exercises, postural adjustments, mindful &#8220;asana&#8221; practice, restorative yoga postures, and other user-friendly tools to help you retrain your mind and body with compassion</li><li>The five primary interventions for balancing anxiety and lifting depression</li><li>Guidelines for designing your own therapeutic yoga practice from the ground up&#8212;or adding therapeutic elements to your existing practice</li></ul></p><p>The therapeutic practices you&#8217;ll learn through this course will help you balance your nervous system, quiet your mind, befriend your body, and regulate your emotions. You will create the building blocks for lasting, sustainable change. More than just a course, this is a curriculum for personal growth. This life-changing curriculum will help you inhabit your vulnerable inner experience with awareness, chart your new path with curiosity and playfulness, and build your personal blueprint for optimal health.  </p><p>Participants in this course will receive the following:<br><ul><li>A digital PDF edition of <i>Yoga for Emotional Balance: Simple Practices to Help Relieve Anxiety and Depression</i>, by Bo Forbes</li><li>Six 90-minute video lessons plus one 90-minute video yoga class, all available to download or stream </li><li>Class transcripts so that you can review the lessons in detail</li><li>Self-assessment questions to test your understanding of the material</li><li>Three hour-long LIVE teleconferences with Bo Forbes at 7:30 p.m. EDT on April 30, May 21, and June 4. Recordings will be made available if you are unable to attend the live sessions.</li><li>The opportunity to participate in facilitated discussion forums with other online learners around the globe </li><li>A wide range of supplemental resources, including cutting-edge information from the fields of affective neuroscience, medicine, and psychology, as well as writings by Bo, to guide your practice and integration</li><li>Access to all course materials for six months</li><li>Optional: Professional therapists, social workers, and yoga teachers may choose to earn Continuing Education credits for taking this course. For more information about earning CE credits, click here.</li><li>Optional: You may choose to participate in a research study with Bo Forbes and Norman Farb, whose groundbreaking work is also featured in this course. They will examine the direct benefits of this course on your levels of mindfulness, body awareness, anxiety, and depression.</li></ul></p><p>We recommend that you have at least a beginner&#8217;s yoga practice to get the most benefit from this course. The course will also be of benefit to longtime yoga practitioners, yoga teachers, aspiring yoga teachers, psychotherapists, and body workers. </p><p>The course will begin on April 14, 2014.</p>",,,1,/9/7/9781611802337_1.png,,,,,,,,,Use config,Use config,Yoga for Emotional Balance,,,"<p><span>This course has already begun, and enrollment is now closed. Sign up for our newsletter&nbsp;</span><strong><span><a href=""http://www.shambhala.com/email-signup"" target=""_blank"">here</a></span></strong><span>&nbsp;for information on when this course will be offered again in the future.&nbsp;</span></p>",Yes,,Available,,HEALTH & FITNESS / Yoga,Forbes|,"<dt>By</dt><dd>Bo Forbes</dd>
",<li>Bo Forbes</li>,,,,,9781611802337,,,,,,Online Course,,,,Shambhala Publications,,,04/14/2014,OUT OF STOCK: Available for back-order.,,3158,,20,20140414,Yoga for Emotional Balance,An Online Course,,,Block after Info Column,,,430,0,,,"<p style=""text-align: center;"">&nbsp;</p>
<p><em><span style=""font-size: small;""><strong>NOTE:</strong>&nbsp;Additional discounts do not apply. This course is hosted by Instructure.com's Canvas, an online educational system. Once you purchase the course here on our site, you will receive an e-mail from Instructure.com with a link to log in to the course. If you already have an account with Canvas, log in at shambhala.instructure.com to access the course after purchasing your registration here.&nbsp;</span></em></p>
<p><em><span style=""font-size: small;"">This course launches on April 14. Enrollment closes on June 26. This course is designed for you to go at your own pace. After purchasing, you will have access to the course for six months.&nbsp;</span></em></p>",,,,no_selection,,,,,1,,,0,/9/7/9781611802337-2_1.png,,2016-09-07 16:30:06,yoga-for-emotional-balance,yoga-for-emotional-balance-3301.html,4,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,82,/9/7/9781611802337.png,,1,0
,,,,Courses,Shambhala Catalog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,/9/7/9781611802337-2.png,,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,/9/7/9781611802337_1.png,,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,/9/7/9781611802337-2_1.png,,4,0
9781611802528,,Default,downloadable,Authors/G-N/Diane Musho Hamilton,Shambhala Catalog,base,,,,2014-02-06 00:17:45,,,,,"<p>Conflict is going to be a part of your life&#8212;as long as you have relationships, a job, or dry cleaning to be picked up. Bracing yourself against it won&#8217;t make it go away, but if you approach it consciously, you can navigate it in a way that not only honors everyone involved but also makes it a source of deep insight. </p><p>In this online course, Diane Musho Hamilton&#8212;longtime Buddhist practitioner and professional mediator&#8212;teaches us how to resolve the inevitable conflicts that arise in all areas of life. You&#8217;ll learn to turn toward conflict rather than away from it, which will help you unlock the creative potential inherent in every difficult situation. You&#8217;ll develop an understanding of the three styles of conflict that we all possess, including their strengths and weaknesses. And you&#8217;ll be given the tools you need to begin practicing conflict resolution skills in your own life, with guidance from Diane Musho Hamilton and the support of the learning community. </p><p>By the end of this course, you will:<br><ul><li>Grow your confidence to work with conflict consciously</li><li>Understand your own conflict style and learn ways of engaging differently</li><li>Practice essential conflict skills like speaking in first person, listening, identifying interests, and generating creative options<br></li><li>Increase your capacity for curiosity and fearlessness when conflict arises</li></ul></p><p>This online course is designed for anyone wanting to improve their conflict skills in order to support more authenticity and creativity in relationships. Managers, coaches, teachers, leaders of organizations or groups, and anyone interested in adult development will benefit from this course.</p><p>The course includes:<br><ul><li>Six 20- to 30-minute lessons in audio or video format, which you can download or stream</li><li>Three hour-long live teleconference chats with Diane Musho Hamilton on August 11 at 8 p.m., August 22 at 11 a.m., and September 15 at 8 p.m. Eastern time. (Recordings will be made available.)</li><li>A download of the eBook version of <i>Everything Is Workable: A Zen Approach to Conflict Resolution</i></li><li>Guided meditation audio</li><li>Practices to help you embody the lessons in real time</li><li>Facilitated discussion forums for reflective inquiry</li><li>Self-assessment questions to deepen your understanding of the material</li><li>Bonus materials and supplemental reading</li><li>Class transcripts so that you can review the lessons in detail</li><li>Access to all course materials for six months<br></li></ul></p><p>The course will begin on August 3, 2015.</p>",,,1,/d/i/diane-musho-hamilton_author-photo_1.png,,,,,,,,,Use config,Use config,Everything Is Workable,,,"<p><span style=""font-size: small;"">Registration for this course is now closed. Sign up for our newsletter <span style=""text-decoration: underline;""><a href=""http://www.shambhala.com/email-signup"" target=""_self"">here</a></span> to stay in the loop about our new and forthcoming online courses.</span></p>",Yes,05/02/2014,Available,,SELF-HELP / Personal Growth / Success,Hamilton|,"<dt>By</dt><dd>Diane Musho Hamilton</dd>
",<li>Diane Musho Hamilton</li>,,,,,9781611802528,,,,,,Online Course,,,,Shambhala Publications,"<p>&quot;Diane is a very special teacher. She has a true integral realization, nurtured by a deep Zen practice. Her transmission is sparking and alive, yet grounded and relevant to today&#39;s living. Work with her if you get the chance! &quot;&mdash;Jeff Salzman, Boulder Integral</p><p>&quot;Diane is a very special person&mdash;compassionate, caring, and wise. Her facilitation and teaching skills are beyond question. I very much appreciate and recommend her timeless and yet timely integral Zen work. &quot;&mdash;Lama Surya Das, Buddhist meditation master</p><p>&quot;Diane is one of the most skilled, gifted, and compassionate facilitators I know. It&#39;s a deep joy to work with her and to experience her brilliant applications of the Big Mind process. &quot;&mdash;Swami Sally Kempton, spiritual teacher</p><p>&quot;Diane is a gifted and profound facilitator. Just to be in her field is healing. Her capacity to lead a group is very gentle, and yet she is able to bring out broad perspectives from Big Mind to Deep Shadow. Her work is really transformative. &quot;&mdash;Marcielo Cardoso, HR Director, Natura</p>",,06/05/2014,OUT OF STOCK: Available for back-order.,,3029,05/02/2014,20,20140502,Everything Is Workable,A Zen Approach to Conflict Resolution,,,Block after Info Column,,,169,0,,"<p><strong>Note:</strong> Additional discounts do not apply. This course is hosted by Instructure.com's Canvas, an online educational system. Once you purchase the course here on our site, you will receive an e-mail from Instructure.com with a link to log in to the course. If you already have an account with Canvas, log in at <span style=""text-decoration: underline;""><a href=""https://shambhala.instructure.com/login/canvas"" target=""_blank"">shambhala.instructure.com</a></span> to access the course after purchasing your registration here.<br />
Canvas supports the last two versions of every browser release. As of May 25, 2015, Canvas supports the most recent versions of Flash and popular web browsers:<br />
&bull; Internet Explorer 10 and 11<br />&bull; Chrome 42 and 43<br />&bull; Safari 7 and 8<br />&bull; Firefox 37 and 38 (<span style=""text-decoration: underline;""><a href=""https://www.mozilla.org/en-US/firefox/organizations/"" target=""_blank"">Extended Releases</a></span> are not supported)<br />&bull; Flash 16 and 17 (for recording or viewing audio/video and uploading files)<br />
We highly recommend updating to the newest version of whatever browser you are using as well as the most up-to-date Flash plugin. If you cannot update your browser to one of the above versions, you will not be able to access this course.</p>","<p><iframe src=""https://player.vimeo.com/video/129132781"" frameborder=""0"" width=""650"" height=""366""></iframe></p>",,,,/d/i/diane-musho-hamilton_author-photo.png,,2014-05-08 00:00:00,,,1,,,0,/d/i/diane-musho-hamilton_author-photo.png,,2016-09-02 16:30:13,everything-is-workable,everything-is-workable-3377.html,3,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,82,/d/i/diane-musho-hamilton_author-photo.png,,3,0
